anime_id,name,link
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,https://myanimelist.net/anime/37347/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II
15689,Nekomonogatari: Kuro,https://myanimelist.net/anime/15689/Nekomonogatari__Kuro
578,Hotaru no Haka,https://myanimelist.net/anime/578/Hotaru_no_Haka
34618,Blend S,https://myanimelist.net/anime/34618/Blend_S
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",https://myanimelist.net/anime/31637/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_2nd_Season
11013,Inu x Boku SS,https://myanimelist.net/anime/11013/Inu_x_Boku_SS
5958,Sora no Otoshimono,https://myanimelist.net/anime/5958/Sora_no_Otoshimono
31339,Drifters,https://myanimelist.net/anime/31339/Drifters
5341,Ookami to Koushinryou II,https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II
7088,Ichiban Ushiro no Daimaou,https://myanimelist.net/anime/7088/Ichiban_Ushiro_no_Daimaou
237,Koukyoushihen Eureka Seven,https://myanimelist.net/anime/237/Koukyoushihen_Eureka_Seven
8675,Seitokai Yakuindomo,https://myanimelist.net/anime/8675/Seitokai_Yakuindomo
10162,Usagi Drop,https://myanimelist.net/anime/10162/Usagi_Drop
45,Rurouni Kenshin: Meiji Kenkaku Romantan,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
10110,Mayo Chiki!,https://myanimelist.net/anime/10110/Mayo_Chiki
23199,Durarara!!x2 Shou,https://myanimelist.net/anime/23199/Durararax2_Shou
36475,Sword Art Online Alternative: Gun Gale Online,https://myanimelist.net/anime/36475/Sword_Art_Online_Alternative__Gun_Gale_Online
136,Hunter x Hunter,https://myanimelist.net/anime/136/Hunter_x_Hunter
877,Nana,https://myanimelist.net/anime/877/Nana
31442,Musaigen no Phantom World,https://myanimelist.net/anime/31442/Musaigen_no_Phantom_World
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu
21603,Mekakucity Actors,https://myanimelist.net/anime/21603/Mekakucity_Actors
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season
1691,Kaze no Stigma,https://myanimelist.net/anime/1691/Kaze_no_Stigma
1889,Higurashi no Naku Koro ni Kai,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai
34542,Inuyashiki,https://myanimelist.net/anime/34542/Inuyashiki
37799,Tokyo Ghoul:re 2nd Season,https://myanimelist.net/anime/37799/Tokyo_Ghoul_re_2nd_Season
15225,Hentai Ouji to Warawanai Neko.,https://myanimelist.net/anime/15225/Hentai_Ouji_to_Warawanai_Neko
3712,Zero no Tsukaima: Princesses no Rondo,https://myanimelist.net/anime/3712/Zero_no_Tsukaima__Princesses_no_Rondo
1519,Black Lagoon: The Second Barrage,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,https://myanimelist.net/anime/14749/Ore_no_Kanojo_to_Osananajimi_ga_Shuraba_Sugiru
37141,Hataraku Saibou (TV),https://myanimelist.net/anime/37141/Hataraku_Saibou_TV
263,Hajime no Ippo,https://myanimelist.net/anime/263/Hajime_no_Ippo
5530,Pandora Hearts,https://myanimelist.net/anime/5530/Pandora_Hearts
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,https://myanimelist.net/anime/31404/Netoge_no_Yome_wa_Onnanoko_ja_Nai_to_Omotta
28977,Gintama°,https://myanimelist.net/anime/28977/Gintama°
16011,Tokyo Ravens,https://myanimelist.net/anime/16011/Tokyo_Ravens
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,https://myanimelist.net/anime/13659/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai
8937,Toaru Majutsu no Index II,https://myanimelist.net/anime/8937/Toaru_Majutsu_no_Index_II
6956,Working!!,https://myanimelist.net/anime/6956/Working
6573,Darker than Black: Ryuusei no Gemini,https://myanimelist.net/anime/6573/Darker_than_Black__Ryuusei_no_Gemini
32105,Sousei no Onmyouji,https://myanimelist.net/anime/32105/Sousei_no_Onmyouji
2759,Evangelion: 1.0 You Are (Not) Alone,https://myanimelist.net/anime/2759/Evangelion__10_You_Are_Not_Alone
34561,Re:Creators,https://myanimelist.net/anime/34561/Re_Creators
512,Majo no Takkyuubin,https://myanimelist.net/anime/512/Majo_no_Takkyuubin
1943,Paprika,https://myanimelist.net/anime/1943/Paprika
37105,Grand Blue,https://myanimelist.net/anime/37105/Grand_Blue
14833,Maoyuu Maou Yuusha,https://myanimelist.net/anime/14833/Maoyuu_Maou_Yuusha
9260,Kizumonogatari I: Tekketsu-hen,https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen
15051,Love Live! School Idol Project,https://myanimelist.net/anime/15051/Love_Live_School_Idol_Project
36896,Boku no Hero Academia the Movie 1: Futari no Hero,https://myanimelist.net/anime/36896/Boku_no_Hero_Academia_the_Movie_1__Futari_no_Hero
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",https://myanimelist.net/anime/8861/Yosuga_no_Sora__In_Solitude_Where_We_Are_Least_Alone
4214,Rosario to Vampire Capu2,https://myanimelist.net/anime/4214/Rosario_to_Vampire_Capu2
25835,Shirobako,https://myanimelist.net/anime/25835/Shirobako
9969,Gintama',https://myanimelist.net/anime/9969/Gintama
3784,Evangelion: 2.0 You Can (Not) Advance,https://myanimelist.net/anime/3784/Evangelion__20_You_Can_Not_Advance
10800,Chihayafuru,https://myanimelist.net/anime/10800/Chihayafuru
39195,Beastars,https://myanimelist.net/anime/39195/Beastars
437,Perfect Blue,https://myanimelist.net/anime/437/Perfect_Blue
31181,Owarimonogatari,https://myanimelist.net/anime/31181/Owarimonogatari
38826,Tenki no Ko,https://myanimelist.net/anime/38826/Tenki_no_Ko
10863,Steins;Gate: Oukoubakko no Poriomania,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",https://myanimelist.net/anime/19221/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_Shiteiru
232,Cardcaptor Sakura,https://myanimelist.net/anime/232/Cardcaptor_Sakura
467,Koukaku Kidoutai: Stand Alone Complex,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex
12549,"Dakara Boku wa, H ga Dekinai.",https://myanimelist.net/anime/12549/Dakara_Boku_wa_H_ga_Dekinai
24765,Gakkougurashi!,https://myanimelist.net/anime/24765/Gakkougurashi
11319,Zero no Tsukaima F,https://myanimelist.net/anime/11319/Zero_no_Tsukaima_F
39597,Sword Art Online: Alicization - War of Underworld,https://myanimelist.net/anime/39597/Sword_Art_Online__Alicization_-_War_of_Underworld
21843,Shingeki no Bahamut: Genesis,https://myanimelist.net/anime/21843/Shingeki_no_Bahamut__Genesis
31636,Dagashi Kashi,https://myanimelist.net/anime/31636/Dagashi_Kashi
36038,Net-juu no Susume,https://myanimelist.net/anime/36038/Net-juu_no_Susume
4063,Sekirei,https://myanimelist.net/anime/4063/Sekirei
7817,B-gata H-kei,https://myanimelist.net/anime/7817/B-gata_H-kei
33731,Gabriel DropOut,https://myanimelist.net/anime/33731/Gabriel_DropOut
2890,Gake no Ue no Ponyo,https://myanimelist.net/anime/2890/Gake_no_Ue_no_Ponyo
10080,Kami nomi zo Shiru Sekai II,https://myanimelist.net/anime/10080/Kami_nomi_zo_Shiru_Sekai_II
38101,5-toubun no Hanayome,https://myanimelist.net/anime/38101/5-toubun_no_Hanayome
34822,Tsuki ga Kirei,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei
31953,New Game!,https://myanimelist.net/anime/31953/New_Game
150,Blood+,https://myanimelist.net/anime/150/Blood_
36296,Hinamatsuri,https://myanimelist.net/anime/36296/Hinamatsuri
10790,Kore wa Zombie Desu ka? of the Dead,https://myanimelist.net/anime/10790/Kore_wa_Zombie_Desu_ka_of_the_Dead
552,Digimon Adventure,https://myanimelist.net/anime/552/Digimon_Adventure
9656,Kimi ni Todoke 2nd Season,https://myanimelist.net/anime/9656/Kimi_ni_Todoke_2nd_Season
37086,Kakegurui××,https://myanimelist.net/anime/37086/Kakegurui××
35860,Karakai Jouzu no Takagi-san,https://myanimelist.net/anime/35860/Karakai_Jouzu_no_Takagi-san
23673,Ookami Shoujo to Kuro Ouji,https://myanimelist.net/anime/23673/Ookami_Shoujo_to_Kuro_Ouji
513,Tenkuu no Shiro Laputa,https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
2593,Kara no Kyoukai 1: Fukan Fuukei,https://myanimelist.net/anime/2593/Kara_no_Kyoukai_1__Fukan_Fuukei
37982,Domestic na Kanojo,https://myanimelist.net/anime/37982/Domestic_na_Kanojo
35994,Satsuriku no Tenshi,https://myanimelist.net/anime/35994/Satsuriku_no_Tenshi
13161,Hagure Yuusha no Aesthetica,https://myanimelist.net/anime/13161/Hagure_Yuusha_no_Aesthetica
8516,Baka to Test to Shoukanjuu Ni!,https://myanimelist.net/anime/8516/Baka_to_Test_to_Shoukanjuu_Ni
12445,Tasogare Otome x Amnesia,https://myanimelist.net/anime/12445/Tasogare_Otome_x_Amnesia
36563,Megalo Box,https://myanimelist.net/anime/36563/Megalo_Box
27989,Hibike! Euphonium,https://myanimelist.net/anime/27989/Hibike_Euphonium
34662,Fate/Apocrypha,https://myanimelist.net/anime/34662/Fate_Apocrypha
10161,No.6,https://myanimelist.net/anime/10161/No6
20031,D-Frag!,https://myanimelist.net/anime/20031/D-Frag
36098,Kimi no Suizou wo Tabetai,https://myanimelist.net/anime/36098/Kimi_no_Suizou_wo_Tabetai
25159,Inou-Battle wa Nichijou-kei no Naka de,https://myanimelist.net/anime/25159/Inou-Battle_wa_Nichijou-kei_no_Naka_de
35839,Sora yori mo Tooi Basho,https://myanimelist.net/anime/35839/Sora_yori_mo_Tooi_Basho
38883,Haikyuu!!: To the Top,https://myanimelist.net/anime/38883/Haikyuu__To_the_Top
11285,Black★Rock Shooter (TV),https://myanimelist.net/anime/11285/Black★Rock_Shooter_TV
8630,Hidan no Aria,https://myanimelist.net/anime/8630/Hidan_no_Aria
35203,Isekai wa Smartphone to Tomo ni.,https://myanimelist.net/anime/35203/Isekai_wa_Smartphone_to_Tomo_ni
38040,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,https://myanimelist.net/anime/38040/Kono_Subarashii_Sekai_ni_Shukufuku_wo__Kurenai_Densetsu
34881,Aho Girl,https://myanimelist.net/anime/34881/Aho_Girl
21855,Hanamonogatari,https://myanimelist.net/anime/21855/Hanamonogatari
31741,Magi: Sinbad no Bouken (TV),https://myanimelist.net/anime/31741/Magi__Sinbad_no_Bouken_TV
34497,Death March kara Hajimaru Isekai Kyousoukyoku,https://myanimelist.net/anime/34497/Death_March_kara_Hajimaru_Isekai_Kyousoukyoku
20853,Hitsugi no Chaika,https://myanimelist.net/anime/20853/Hitsugi_no_Chaika
34382,Citrus,https://myanimelist.net/anime/34382/Citrus
33988,Demi-chan wa Kataritai,https://myanimelist.net/anime/33988/Demi-chan_wa_Kataritai
11433,Ano Natsu de Matteru,https://myanimelist.net/anime/11433/Ano_Natsu_de_Matteru
4752,Vampire Knight: Guilty,https://myanimelist.net/anime/4752/Vampire_Knight__Guilty
857,Air Gear,https://myanimelist.net/anime/857/Air_Gear
21405,Bokura wa Minna Kawai-sou,https://myanimelist.net/anime/21405/Bokura_wa_Minna_Kawai-sou
28249,Arslan Senki (TV),https://myanimelist.net/anime/28249/Arslan_Senki_TV
38680,Fruits Basket 1st Season,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
34403,Hajimete no Gal,https://myanimelist.net/anime/34403/Hajimete_no_Gal
16870,The Last: Naruto the Movie,https://myanimelist.net/anime/16870/The_Last__Naruto_the_Movie
27831,Durarara!!x2 Ten,https://myanimelist.net/anime/27831/Durararax2_Ten
28025,Tsukimonogatari,https://myanimelist.net/anime/28025/Tsukimonogatari
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,https://myanimelist.net/anime/12293/Campione__Matsurowanu_Kamigami_to_Kamigoroshi_no_Maou
31737,Gakusen Toshi Asterisk 2nd Season,https://myanimelist.net/anime/31737/Gakusen_Toshi_Asterisk_2nd_Season
6114,Rainbow: Nisha Rokubou no Shichinin,https://myanimelist.net/anime/6114/Rainbow__Nisha_Rokubou_no_Shichinin
29095,Grisaia no Rakuen,https://myanimelist.net/anime/29095/Grisaia_no_Rakuen
3470,Special A,https://myanimelist.net/anime/3470/Special_A
18247,IS: Infinite Stratos 2,https://myanimelist.net/anime/18247/IS__Infinite_Stratos_2
28805,Bakemono no Ko,https://myanimelist.net/anime/28805/Bakemono_no_Ko
39701,Nanatsu no Taizai: Kamigami no Gekirin,https://myanimelist.net/anime/39701/Nanatsu_no_Taizai__Kamigami_no_Gekirin
154,Shaman King,https://myanimelist.net/anime/154/Shaman_King
22265,Free!: Eternal Summer,https://myanimelist.net/anime/22265/Free__Eternal_Summer
37976,Zombieland Saga,https://myanimelist.net/anime/37976/Zombieland_Saga
8795,Panty & Stocking with Garterbelt,https://myanimelist.net/anime/8795/Panty___Stocking_with_Garterbelt
7785,Yojouhan Shinwa Taikei,https://myanimelist.net/anime/7785/Yojouhan_Shinwa_Taikei
28755,Boruto: Naruto the Movie,https://myanimelist.net/anime/28755/Boruto__Naruto_the_Movie
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,https://myanimelist.net/anime/38659/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tsueee_Kuse_ni_Shinchou_Sugiru
36882,Arifureta Shokugyou de Sekai Saikyou,https://myanimelist.net/anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou
7647,Arakawa Under the Bridge,https://myanimelist.net/anime/7647/Arakawa_Under_the_Bridge
32093,Tanaka-kun wa Itsumo Kedaruge,https://myanimelist.net/anime/32093/Tanaka-kun_wa_Itsumo_Kedaruge
20541,Mikakunin de Shinkoukei,https://myanimelist.net/anime/20541/Mikakunin_de_Shinkoukei
16524,Suisei no Gargantia,https://myanimelist.net/anime/16524/Suisei_no_Gargantia
228,Jigoku Shoujo,https://myanimelist.net/anime/228/Jigoku_Shoujo
10030,Bakuman. 2nd Season,https://myanimelist.net/anime/10030/Bakuman_2nd_Season
27833,Durarara!!x2 Ketsu,https://myanimelist.net/anime/27833/Durararax2_Ketsu
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,https://myanimelist.net/anime/32887/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_Gaiden__Sword_Oratoria
2605,Sayonara Zetsubou Sensei,https://myanimelist.net/anime/2605/Sayonara_Zetsubou_Sensei
384,Gantz,https://myanimelist.net/anime/384/Gantz
35557,Houseki no Kuni (TV),https://myanimelist.net/anime/35557/Houseki_no_Kuni_TV
36649,Banana Fish,https://myanimelist.net/anime/36649/Banana_Fish
430,Fullmetal Alchemist: The Conqueror of Shamballa,https://myanimelist.net/anime/430/Fullmetal_Alchemist__The_Conqueror_of_Shamballa
32686,Keijo!!!!!!!!,https://myanimelist.net/anime/32686/Keijo
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari
25781,Shingeki no Kyojin: Kuinaki Sentaku,https://myanimelist.net/anime/25781/Shingeki_no_Kyojin__Kuinaki_Sentaku
31758,Kizumonogatari III: Reiketsu-hen,https://myanimelist.net/anime/31758/Kizumonogatari_III__Reiketsu-hen
21431,Gokukoku no Brynhildr,https://myanimelist.net/anime/21431/Gokukoku_no_Brynhildr
17549,Non Non Biyori,https://myanimelist.net/anime/17549/Non_Non_Biyori
11785,Haiyore! Nyaruko-san,https://myanimelist.net/anime/11785/Haiyore_Nyaruko-san
36407,Kenja no Mago,https://myanimelist.net/anime/36407/Kenja_no_Mago
8676,Amagami SS,https://myanimelist.net/anime/8676/Amagami_SS
31757,Kizumonogatari II: Nekketsu-hen,https://myanimelist.net/anime/31757/Kizumonogatari_II__Nekketsu-hen
10495,Yuru Yuri,https://myanimelist.net/anime/10495/Yuru_Yuri
39940,Shokugeki no Souma: Shin no Sara,https://myanimelist.net/anime/39940/Shokugeki_no_Souma__Shin_no_Sara
34451,Kekkai Sensen & Beyond,https://myanimelist.net/anime/34451/Kekkai_Sensen___Beyond
35972,Fairy Tail: Final Series,https://myanimelist.net/anime/35972/Fairy_Tail__Final_Series
16762,Mirai Nikki: Redial,https://myanimelist.net/anime/16762/Mirai_Nikki__Redial
12531,Sakamichi no Apollon,https://myanimelist.net/anime/12531/Sakamichi_no_Apollon
22145,Kuroshitsuji: Book of Circus,https://myanimelist.net/anime/22145/Kuroshitsuji__Book_of_Circus
481,Yu☆Gi☆Oh! Duel Monsters,https://myanimelist.net/anime/481/Yu☆Gi☆Oh_Duel_Monsters
24,School Rumble,https://myanimelist.net/anime/24/School_Rumble
16049,Toaru Kagaku no Railgun S,https://myanimelist.net/anime/16049/Toaru_Kagaku_no_Railgun_S
19369,Outbreak Company,https://myanimelist.net/anime/19369/Outbreak_Company
2787,Shakugan no Shana II (Second),https://myanimelist.net/anime/2787/Shakugan_no_Shana_II_Second
13663,To LOVE-Ru Darkness,https://myanimelist.net/anime/13663/To_LOVE-Ru_Darkness
22877,Seireitsukai no Blade Dance,https://myanimelist.net/anime/22877/Seireitsukai_no_Blade_Dance
34281,High School DxD Hero,https://myanimelist.net/anime/34281/High_School_DxD_Hero
16417,Tamako Market,https://myanimelist.net/anime/16417/Tamako_Market
34612,Saiki Kusuo no Ψ-nan 2,https://myanimelist.net/anime/34612/Saiki_Kusuo_no_Ψ-nan_2
40010,Ishuzoku Reviewers,https://myanimelist.net/anime/40010/Ishuzoku_Reviewers
323,Mousou Dairinin,https://myanimelist.net/anime/323/Mousou_Dairinin
202,Wolf's Rain,https://myanimelist.net/anime/202/Wolfs_Rain
2104,Seto no Hanayome,https://myanimelist.net/anime/2104/Seto_no_Hanayome
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,https://myanimelist.net/anime/15037/Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou
572,Kaze no Tani no Nausicaä,https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä
9367,Freezing,https://myanimelist.net/anime/9367/Freezing
5682,Phantom: Requiem for the Phantom,https://myanimelist.net/anime/5682/Phantom__Requiem_for_the_Phantom
18397,Shingeki no Kyojin OVA,https://myanimelist.net/anime/18397/Shingeki_no_Kyojin_OVA
16706,Kami nomi zo Shiru Sekai: Megami-hen,https://myanimelist.net/anime/16706/Kami_nomi_zo_Shiru_Sekai__Megami-hen
10396,Ben-To,https://myanimelist.net/anime/10396/Ben-To
27655,Aldnoah.Zero 2nd Season,https://myanimelist.net/anime/27655/AldnoahZero_2nd_Season
34798,Yuru Camp△,https://myanimelist.net/anime/34798/Yuru_Camp△
4975,ChäoS;HEAd,https://myanimelist.net/anime/4975/ChäoS_HEAd
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,https://myanimelist.net/anime/26349/Danna_ga_Nani_wo_Itteiru_ka_Wakaranai_Ken
101,Air,https://myanimelist.net/anime/101/Air
12365,Bakuman. 3rd Season,https://myanimelist.net/anime/12365/Bakuman_3rd_Season
5,Cowboy Bebop: Tengoku no Tobira,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira
66,Azumanga Daioh,https://myanimelist.net/anime/66/Azumanga_Daioh
12413,Jormungand,https://myanimelist.net/anime/12413/Jormungand
1726,Devil May Cry,https://myanimelist.net/anime/1726/Devil_May_Cry
530,Bishoujo Senshi Sailor Moon,https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon
30911,Tales of Zestiria the Cross,https://myanimelist.net/anime/30911/Tales_of_Zestiria_the_Cross
1698,Nodame Cantabile,https://myanimelist.net/anime/1698/Nodame_Cantabile
6500,Seikon no Qwaser,https://myanimelist.net/anime/6500/Seikon_no_Qwaser
14349,Little Witch Academia,https://myanimelist.net/anime/14349/Little_Witch_Academia
9289,Hanasaku Iroha,https://myanimelist.net/anime/9289/Hanasaku_Iroha
17247,Machine-Doll wa Kizutsukanai,https://myanimelist.net/anime/17247/Machine-Doll_wa_Kizutsukanai
33926,Quanzhi Gaoshou,https://myanimelist.net/anime/33926/Quanzhi_Gaoshou
72,Full Metal Panic? Fumoffu,https://myanimelist.net/anime/72/Full_Metal_Panic_Fumoffu
20057,Space☆Dandy,https://myanimelist.net/anime/20057/Space☆Dandy
30749,Saijaku Muhai no Bahamut,https://myanimelist.net/anime/30749/Saijaku_Muhai_no_Bahamut
1292,Afro Samurai,https://myanimelist.net/anime/1292/Afro_Samurai
34934,Koi to Uso,https://myanimelist.net/anime/34934/Koi_to_Uso
34240,Shelter,https://myanimelist.net/anime/34240/Shelter
30363,Shinmai Maou no Testament Burst,https://myanimelist.net/anime/30363/Shinmai_Maou_no_Testament_Burst
24455,Madan no Ou to Vanadis,https://myanimelist.net/anime/24455/Madan_no_Ou_to_Vanadis
32899,Watashi ga Motete Dousunda,https://myanimelist.net/anime/32899/Watashi_ga_Motete_Dousunda
3785,Evangelion: 3.0 You Can (Not) Redo,https://myanimelist.net/anime/3785/Evangelion__30_You_Can_Not_Redo
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,https://myanimelist.net/anime/33502/Shuumatsu_Nani_Shitemasu_ka_Isogashii_Desu_ka_Sukutte_Moratte_Ii_Desu_ka
31338,Hundred,https://myanimelist.net/anime/31338/Hundred
15379,Kotoura-san,https://myanimelist.net/anime/15379/Kotoura-san
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",https://myanimelist.net/anime/4059/Clannad__Mou_Hitotsu_no_Sekai_Tomoyo-hen
2418,Stranger: Mukou Hadan,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan
38472,Isekai Quartet,https://myanimelist.net/anime/38472/Isekai_Quartet
31163,Dimension W,https://myanimelist.net/anime/31163/Dimension_W
